Date,Length,Name,Text
2015-03-17,1,Neven Mimica,"Meeting with Mr Charles Nelson, Chief Executive at Malaria Consortium"
2015-03-17,1,Vĕra Jourová,"Ms Vĕra Jourová receives Ms Maria Ślązak, President of the Council of Bars and Law Societies of Europe"
2015-03-17,1,Miguel Arias Cañete,"Receives Mr Pekka Pesonen, Secretary General of  Copa-Cogeca"
2015-03-17,1,Frans Timmermans,"Meeting with Mr Zoltan Balog, Minister for Human Resources of Hungary"
2015-03-17,1,Karmenu Vella,"Mr David Palmer-Jones, President FEAD"
2015-03-17,1,Kristalina Georgieva,"Receives Mr David Lidington, UK Minister for Europe"
2015-03-17,1,Federica Mogherini,"Chairs the EU-Tunisia Association Council, Brussels"
2015-03-17,1,Marianne Thyssen,"Meeting with Mr Willemen and Mr Pesenti, European Federation of Building and Wood Workers"
2015-03-17,1,Violeta Bulc,"Meeting with Mr. Ignacio González, CEO of ENAIRE and Chairman of the A6 Group of Air Navigation Service Providers"
2015-03-18,1,Federica Mogherini,"Attends the College meeting of the Commissioners, Brussels"
2015-03-18,1,Christos Stylianides,Attending the meeting of the College of Commissioners
2015-03-18,1,Valdis Dombrovskis,"Attends the College, Brussels"
2015-03-18,1,Marianne Thyssen,European Commission college meeting
2015-03-18,1,Maroš Šefčovič,Maroš Šefčovič gives a keynote speech for the European Movement Briefing on the Energy Union; Brussels
2015-03-18,1,Maroš Šefčovič,Maroš Šefčovič receives representatives from The Association of European Chambers of Commerce and Industry (Eurochambre); Brussels.
2015-03-18,1,Margrethe Vestager,"Meeting with Mr Philipp Rösler, World Economic Forum's Managing Director and Head of Regional Strategies"
2015-03-18,1,Maroš Šefčovič,"Mr Maroš Šefčovič and Mrs Violeta Bulc take part in a media event on the electrification of transport, Brussels."
2015-03-18,1,Vĕra Jourová,Ms Vĕra Jourová meets Eurochambers - The Association of European Chambers of Commerce and Industry
2015-03-18,1,Vĕra Jourová,"Ms Vĕra Jourová meets Mr Bohuslav Sobotka, Prime Minister of the Czech Republic"
2015-03-18,1,Vĕra Jourová,"Ms Vĕra Jourová receives Mr Dara Murphy, Irish Minister of State for Data Protection & European Affairs"
2015-03-18,1,Johannes Hahn,Mr Johannes Hahn visits Armenia
2015-03-18,1,Carlos Moedas,Commissioner Moedas attends the College meeting with Prime Minister Valls
2015-03-18,1,Marianne Thyssen,"Visit to the College of Mr Manuel Valls, Prime Minister of France"
2015-03-18,1,Andrus Ansip,"Meets Elena Santiago Cid, Director General for European Committee for Standardization (CEN and CENELEC)"
2015-03-18,1,Jean-Claude Juncker,Meeting of the College of Commissioners
2015-03-18,1,Frans Timmermans,Attendance at the plenary session of the European Economic and Social Committee
2015-03-18,1,Jean-Claude Juncker,"President Jean-Claude Juncker and the College receive French Prime Minister, Mr Manuel Valls"
2015-03-18,1,Federica Mogherini,"Host the ceremony on the occasion of the launching of the Association Agreement(s) negotiations with the Principality of Andorra, the Principality of Monaco and the Republic of San Marino"
2015-03-18,1,Jean-Claude Juncker,"receives the Prime Minister of the Czech Republic, Mr Bohuslav Sobotka"
2015-03-18,1,Karmenu Vella,"Karmenu Vella receives the Minister of Fisheries of the Faroe Islands, Mr Jacob Vestergaard"
2015-03-18,1,Tibor Navracsics,Signature ceremony for the 'Creative Europe' Programme with Moldova
2015-03-18,1,Frans Timmermans,"Meeting with Mr Richard Weber, President of Eurochambres"
2015-03-18,1,Jonathan Hill,Meets a delegation from the Association of European Businesses
2015-03-18,1,Jean-Claude Juncker,receives the COMECE delegation
2015-03-18,1,Carlos Moedas,"Commissioner Moedas receives Mr Philipp Rösler, World Economic Forum's Managing Director and Head of Regional Strategies"
2015-03-18,1,Miguel Arias Cañete,"Receives Ms Linda Ducharme, Chairman ExxonMobil Gas Marketing Europe, Russia & Caspian"
2015-03-18,1,Miguel Arias Cañete,"Work dinner with Ms Laurance Tubiana, director of the Institute of Sustainable Development and International Relations, in Brussels"
2015-03-19,1,Valdis Dombrovskis,"Attends the ESBG Retail Banking Conference, Brussels"
2015-03-19,1,Violeta Bulc,"Meeting with members of the Austrian Parliament, Vienna"
2015-03-19,1,Frans Timmermans,"Meeting with Mr Bohuslav Sobotka, Prime Minister of the Czech Republic"
2015-03-19,1,Valdis Dombrovskis,"Attends the Tripartite Social Summit, Brussels"
2015-03-19,1,Maroš Šefčovič,Maroš Šefčovič participates at a Round Table on Energy Union organised by the Danish Prime Minister Helle Thorning-Schmidt; Brussels.
2015-03-19,1,Maroš Šefčovič,Maroš Šefčovič participates at the European Council Preparation meeting of PES Heads of State; Brussels.
2015-03-19,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Henk Kamp, Minister of Economic Affairs of the Netherlands; Brussels"
2015-03-19,1,Karmenu Vella,"Meeting with Mr Patrick Thomas, PlasticsEurope"
2015-03-19,1,Margrethe Vestager,"Meeting with Ms Siv Jensen, Minister of Finance of Norway"
2015-03-19,1,Marianne Thyssen,Tripartite Social Summit for Growth and Employment
2015-03-19,1,Federica Mogherini,"Attends the EU-CELAC Civil Society Forum, Brussels"
2015-03-19,1,Christos Stylianides,Meeting with the African Group of Ambassadors
2015-03-19,1,Vĕra Jourová,"Ms Vĕra Jourová meets Mr Koen Geens, Belgium Minister of Justice"
2015-03-19,1,Miguel Arias Cañete,"Receives Mr Phil Wynn Owen, Member of European Court of Auditors"
2015-03-19,1,Andrus Ansip,Speaks at the Lisbon Council roundtable on the Digital Single Market
2015-03-19,1,Tibor Navracsics,"Meeting with Viktor Orbán, Prime Minister of Hungary"
2015-03-19,1,Carlos Moedas,"Commissioner Moedas receives Pavel Belobradek, Czech Vice-Prime minister and Minister for Science, Research and Innovation"
2015-03-19,1,Corina Creţu,Corina Creţu is in Berlin: she is meeting with NGO Transparency International to launch the Integrity Pacts Initiative
2015-03-19,1,Neven Mimica,EU FLEGT week 2015 Closing Plenary
2015-03-19,1,Günther Oettinger,Technischer Kongress Verband der Automobilindustrie
2015-03-19,1,Maroš Šefčovič,"Maroš Šefčovič receives Mr. Bohuslav Sobotka, Prime Minister of the Czech Republic, Brussels."
2015-03-19,1,Jean-Claude Juncker,"receives the Prime Minister of Luxembourg, Mr  Xavier Bettel"
2015-03-19,1,Andrus Ansip,Attends the pre-summit meeting of the Alliance of Liberals and Democrats for Europe Party (ALDE)
2015-03-19,1,Tibor Navracsics,"Meeting with László Lovász, president of Hungarian Science Academy"
2015-03-19,1,Marianne Thyssen,"Meeting with Mr Lodewijk Asscher, Deputy Prime Minister of the Netherlands and Minister of Social Affairs and Employment"
2015-03-19,1,Corina Creţu,"Corina Creţu in Berlin: she participates to the conference of the German/Austrian Urban Network and meets Federal Minister for Urban Affairs and Environment, Ms Barbara Hendricks and Berlin’s Senator for Urban Policy and Environment, Mr Andreas Geisel"
2015-03-19,1,Neven Mimica,Visit of Students of Sciences Po - Paris
2015-03-19,1,Jean-Claude Juncker,hosts the signing ceremony of the Joint Declaration EU - Greenland - Denmark
2015-03-19,1,Günther Oettinger,DLM-Symposium
2015-03-19,1,Federica Mogherini,"Participates at the European Council, Brussels"
2015-03-19,1,Neven Mimica,"Meeting with Ms Danièle Lamarque, Member of the European Court of Auditors"
2015-03-19,1,Jean-Claude Juncker,participates in the Tripartite Social Summit for Growth and Employment
2015-03-19,1,Johannes Hahn,16:30 Mr Johannes Hahn meets Secretary General of Energy Charter Mr Urban Rusnák
2015-03-19,1,Cecilia Malmström,"Meeting with Reinhold Mitterlehner, Vice Chancellor of Austria"
2015-03-19,1,Violeta Bulc,"Meeting with Alpine transport ministers, regional governors and mayors, Innsbruck"
2015-03-19,1,Andrus Ansip,"Meets Chris Painter, U.S. Department of State Coordinator for Cyber Issues"
2015-03-19,1,Tibor Navracsics,"Meeting with Jenő Szász, president of Research Institute for National Strategy Hungary"
2015-03-19,1,Corina Creţu,Corina Creţu in Berlin: she will meet with German MP's in the national Parliament
2015-03-19,1,Cecilia Malmström,"Conversation with Commissioner Malmström at Friends of Europe: ""Trade in the 21ST Century: The Challenge of Regulatory Convergence"""
2015-03-19,1,Violeta Bulc,"Official launch of engineering works at the main Brenner Base Tunnel, Ahrental, Austria"
2015-03-19,1,Jean-Claude Juncker,European Council Summit
2015-03-20,1,Federica Mogherini,"Participates at the European Council, Brussels"
2015-03-20,2,Andrus Ansip,"Tallinn, Estonia: speaks at the EATA (Estonian Atlantic Treaty Association) spring school for teachers; visits Tallinn Science Park Tehnopol"
2015-03-20,1,Cecilia Malmström,"Meeting with the United States Trade Representative, Ambassador Michael Froman, for a stocktaking meeting of the TTIP negotiations."
2015-03-20,1,Cecilia Malmström,Participation at the German Marshall Fund's Brussels Forum 2015
2015-03-20,1,Carlos Moedas,Commissioner Moedas is on official visit to Kiev for the signing of the association of Ukraine to the Horizon 2020 programme.
2015-03-20,1,Neven Mimica,EYD 2015 High-level Conference  at the EESC
2015-03-20,1,Neven Mimica,"Meeting with Mr Henri Malosse, EESC President"
2015-03-20,1,Corina Creţu,"In Frankfurt,the Commissioner meets Ms Schneider, Minister for Infrastructure and Regional Planning in Brandenburg, Dr.Wilke, Mayor of Frankfurt, Mr Ciszewicz, Mayor of Slubice and Ms Quart, State Secretary for Europe and Consumer Protection in Bradenburg"
2015-03-20,1,Valdis Dombrovskis,Meeting with Minister for EU Affairs Ambassador Volkan Bozkir
2015-03-20,1,Miguel Arias Cañete,Receives students from European School Brussels II to discuss climate change
2015-03-20,1,Karmenu Vella,"meeting with Mr  Volkan Bozkir, Turkish Minister for EU Affairs/Chief negotiator"
2015-03-20,1,Margrethe Vestager,"Keynote speech on ""Competition policy for growth"" at HNG Naturgas's Board Seminar in Middelfart, Denmark"
2015-03-20,1,Maroš Šefčovič,Maroš Šefčovič receives representatives of the Long-term infrastructure Investors Association; Brussels.
2015-03-20,1,Maroš Šefčovič,"Maroš Šefčovič receives Ms Victoria Nuland, United States Assistant Secretary of State for European and Eurasian Affairs."
2015-03-20,1,Maroš Šefčovič,"Trilateral gas talks between the EU, Russia and Ukraine. Maroš Šefčovič will mediate the talks on behalf of the European Commission; Brussels."
2015-03-20,1,Jean-Claude Juncker,"receives German Minister of Defence, Ms Ursula von der Leyen"
2015-03-20,1,Corina Creţu,"After visiting the city of Frankfurt, the Commissioner will hold a joint press conference with Dr. Dietmar Woidke, Minister-President of the State Brandenburg, and Elżbieta Polak, Marshal of the Lubuskie Province."
2015-03-20,1,Jean-Claude Juncker,"receives George Soros, founder and chairman of Open Society"
2015-03-20,1,Neven Mimica,EU-CELAC Civil Society Forum - Building fairer Societies
2015-03-20,1,Jean-Claude Juncker,European Council Summit
2015-03-20,1,Johannes Hahn,"16:00 Mr Johannes Hahn receives Ms Victoria Nuland,  United States Assistant Secretary of State for European and Eurasian Affairs"
2015-03-20,1,Miguel Arias Cañete,"Receives Mr Volkan Bozkır, Turkish Minister for EU Affairs"
2015-03-20,1,Violeta Bulc,"Delivering keynote speech at conference on Cross-Alpine Transport Corridors, Innsbruck"
2015-03-20,1,Violeta Bulc,"Dialogue with entrepreneurs and stakeholders on innovation in transport, Brixen, Italy"
2015-03-20,1,Neven Mimica,"Meeting with Mr Børge Brende, Norwegian Foreign Minister"
2015-03-20,1,Johannes Hahn,"17:15 Mr Johannes Hahn receives Mr Volkan Bozkır, Turkish Minister for EU Affairs"
2015-03-20,1,Federica Mogherini,"Participates at the German Marshall Fund ""Brussels Forum 2015"""
2015-03-21,1,Kristalina Georgieva,Takes part in Young Professional Summit Workshop Sessions organised by the German Marshall Fund
2015-03-21,1,Miguel Arias Cañete,"Gives a keynote speech on ""New Visions for Energy Transition - Balancing Energy Security, Climate Change, and Costs"" at The German Marshall Fund's Brussels Forum"
2015-03-21,3,Neven Mimica,Mission to Addis Ababa - WIP Annual Summit 2015
2015-03-22,1,Kristalina Georgieva,Takes part in the GMF Brussels Forum Plenary Session #10 - Thought Experiment: The Brussels Forum Agenda in 2025
2015-03-23,1,Carlos Moedas,Commissioner Moedas is on mission in London
2015-03-23,1,Cecilia Malmström,Meeting with representatives from European Environmental Bureau & Transport and Environment
2015-03-23,1,Vĕra Jourová,Ms Vĕra Jourová speaks at the conference Taking Action for Gender Equality: New Strategic Priorities from the Work of Equality Bodies
2015-03-23,1,Miguel Arias Cañete,"Participates at the Event ""Red de Casas"" at the Casa de America, in Madrid"
2015-03-23,1,Federica Mogherini,"Participates at the meeting of Libyan Municipalities, Brussels"
2015-03-23,1,Christos Stylianides,Participating at the Dubai International Humanitarian Aid and Development Conference and Exhibition
2015-03-23,1,Frans Timmermans,"Meeting with Mr Jens-Peter Bonde, former Member of the European Parliament"
2015-03-23,1,Vĕra Jourová,Ms Vĕra Jourová presents the 2014 results of the EU Rapid Alert System for non-food dangerous products
2015-03-23,1,Pierre Moscovici,"participe à un colloque organisé par le comité national des Conseillers du Commerce Extérieur de la France (CCEF) sur le thème ""L'Union européenne: enjeux et priorités de la nouvelle Commission"" (Paris)"
2015-03-23,1,Federica Mogherini,Visits Cuba
2015-03-23,1,Jyrki Katainen,Cyprus Roadshow
2015-03-23,1,Karmenu Vella,DG Envi high level conference on Water
2015-03-23,1,Frans Timmermans,"Meeting with Mr Tony Tyler, CEO of the International Air Transport Association (IATA)"
2015-03-23,1,Günther Oettinger,Commission des affaires européennes du Sénat français
2015-03-23,1,Günther Oettinger,Deutsche Content-Allianz
2015-03-23,1,Maroš Šefčovič,"Maroš Šefčovič exchange views on the next steps in the implementation of the Energy Union Strategy with the Committee on Industry, Research and Energy (ITRE) of the European Parliament; Brussels."
2015-03-23,1,Maroš Šefčovič,Maroš Šefčovič receives a delegation of the EU Committee of the French Chamber of the Senate; Brussels.
2015-03-23,1,Günther Oettinger,"Meeting Andreas Schwab, MdEP"
2015-03-23,1,Tibor Navracsics,Meeting with Society of Audiovisual Authors
2015-03-23,1,Miguel Arias Cañete,"Receives Mr Antonio Erias Rey, Director of Mibgas, at the Delegation of the Commission in Madrid"
2015-03-23,1,Miguel Arias Cañete,"Receives Ms. Almudena López del Pozo, Delegate Council of  PYMAR, at the Delegation of the Commission in Madrid"
2015-03-23,1,Tibor Navracsics,"Meeting with Ambassador Pierre SELLAL, Permanent Representative of France"
2015-03-23,1,Miguel Arias Cañete,"Participates at the working lunch organised by the Asociación de Periodistas Europeos, in Madrid"
2015-03-23,1,Marianne Thyssen,Speech for the Permanent Representation of Belgium to the EU
2015-03-23,1,Margrethe Vestager,"Meeting with Ms Nicola Frank, Head of European Affairs, European Broadcasting Union."
2015-03-23,1,Vytenis Andriukaitis,Committee on Agriculture and Rural Development
2015-03-23,1,Corina Creţu,The Commissioner meets with  MEP Derek Vaughan and a group of Labour MEPs
